,Tweet_id,Tweet_date,Author_id,Username,Author_description,Author_location,Author_followers,Author_following_count,Author_tweet_count,Tweet_content,Tweet_URL,Author_image_URL
96,1465965406821265415,2021-12-01 08:46:03+00:00,823104849466290176,clairemmassey,"creator @literarytejas Insta @mappingliterarytejas | manager @HBorderlands | #BlackLivesMatter | 🇵🇸 | “Nobody's free until everybody's free"" Fannie Lou Hamer",British in Germany,1323,979,19506,"@kironward @Tilley101 In solidarity from a Brit teaching on part-time limited contracts at two German universities. 

#OneOfUsAllOfUs #IchBinHanna",https://twitter.com/clairemmassey/status/1465965406821265415,https://pbs.twimg.com/profile_images/1156475281420541952/FU2tLCzQ_normal.jpg
97,1465964836056150017,2021-12-01 08:43:47+00:00,823104849466290176,clairemmassey,"creator @literarytejas Insta @mappingliterarytejas | manager @HBorderlands | #BlackLivesMatter | 🇵🇸 | “Nobody's free until everybody's free"" Fannie Lou Hamer",British in Germany,1323,979,19506,"@becka_sh Respect. Respect. Respect. Respect. Raised fist

In solidarity from a Brit teaching on part-time limited contracts at two German universities. 

#OneOfUsAllOfUs #IchBinHanna",https://twitter.com/clairemmassey/status/1465964836056150017,https://pbs.twimg.com/profile_images/1156475281420541952/FU2tLCzQ_normal.jpg
98,1465651388764114952,2021-11-30 11:58:16+00:00,1034412731879837696,CarstenSchulte4,"Working at the interface between cell and mechanobiology. Tweets are mostly about science, sometimes also other stuff to which I engage. Views are my own.",Milan,1326,2737,3930,@AlessandraCambi I think it is no coincidence that protests are forming and organising in several countries (e.g. @WOinactie #IchBinHanna #bastaprecariatodistato). Evermore researchers feel betrayed and withhold from their fair shot on having decent chance to work as researchers.,https://twitter.com/CarstenSchulte4/status/1465651388764114952,https://pbs.twimg.com/profile_images/1105435695588536320/VhSmAUHl_normal.png
99,1463582377771474950,2021-11-24 18:56:45+00:00,476997592,ffigon,👨‍🏫👨‍🔬 Maitre de conférences INSPÉ SVT / Associate Professor of Biology 🗨️ #VeilleESR #DataESR #colsci 🕷️🦋 Mes tweets n'engagent que moi.,,869,850,16432,"[#VeilleESR #IchBinHanna]
Quand les précaires ne jouent pas collectif 🙃😒

«the university [fears for its] ability to recruit established professors from elsewhere because any postdocs they bring with them would become eligible for permanent positions»
https://t.co/o4vtSV9VLm",https://twitter.com/ffigon/status/1463582377771474950,https://pbs.twimg.com/profile_images/1523279503258267649/l4gd_Tty_normal.jpg
100,1463403791932342280,2021-11-24 07:07:07+00:00,220116983,arrieta_jp,"Assistant Professor of Strategy | @ABS_UvA | he/él
#Curious = #Physicist + #Engineer + #SocialScientist",Düsseldorf / Amsterdam,182,251,98,"Love this. Radical deontological action from Berlin. #IchbinHanna 

https://t.co/nn1VAljBXZ",https://twitter.com/arrieta_jp/status/1463403791932342280,https://pbs.twimg.com/profile_images/1452931765228736512/9p6kAboy_normal.jpg
101,1462910745063182344,2021-11-22 22:27:55+00:00,37149792,Anthony_Lanati,"Cotutelle DAAD Scholar at Mac Uni 🇦🇺  & @WWU_Muenster 🇩🇪  making sense of funky melts ⚒️🌋| Avid Baker🍰 | Staunch ally 🏳️‍🌈 |Views = mine.
Born: 355 ppm","Sydney, Aus / Münster, De",1005,3655,9395,"@SorensenOystein @_DaniBeck Australian universities offer almost no real permanent places (anyone can be fired relatively easily, even professors), and German universities/ research institutes overwhelmingly rely on those working from grant to grant. Just look at the #ichbinhanna movement.",https://twitter.com/Anthony_Lanati/status/1462910745063182344,https://pbs.twimg.com/profile_images/1022007023934873601/lKffptb9_normal.jpg
102,1462874082286915590,2021-11-22 20:02:14+00:00,937700161761021953,Kirsten_Hilger,"Head of Junior Research Group 'Networks of Behavior and Cognition'
- University of Würzburg -","Würzburg, Germany",668,334,573,Great Initiative from @bioDGPs ! Realy looking forward! https://t.co/vJlzv8TU9P @AmreiBahr @christine_blume @jule_specht @AKellerGEW @FellerCarsten #IchbinHanna https://t.co/mQ3fXxsphd,https://twitter.com/Kirsten_Hilger/status/1462874082286915590,https://pbs.twimg.com/profile_images/1537047855936028674/5WTac3MD_normal.jpg
103,1461789270868467713,2021-11-19 20:11:35+00:00,839781468171878401,johanna_grabow,Project Officer @scar_tweets | Antarctica ❄️🐋🐧 | PhD Literature/Polar Studies | @APECS_Germany,"Cambridge, England",157,126,250,"The #britcult2021 conference ends with a discussion forum highlighting the widespread &amp; common situation of precariously employed people in German academia. Brain drain from German academia is a thing.

#IchbinHanna
This was - quite literally - me #IchWarHanna https://t.co/r23CUrLhaV",https://twitter.com/johanna_grabow/status/1461789270868467713,https://pbs.twimg.com/profile_images/839782864321449984/kaeuwYBe_normal.jpg
104,1460882709908099078,2021-11-17 08:09:14+00:00,34297721,Chrizzy80,Ehem. #ichbinHanna | #gruen | #grundeinkommen | #gewerkschaft | #linguist.in aus Leidenschaft | Beratung als Beruf | #nolosers,,320,1041,9693,@sarit_yael @DavidAvromBell @eric_weinberger @davidhuyssen I am far from the Univ. of Austin. But your descriptions of what leaderships does in order to pretend they care for staff is really on point👈🏻 Such that I caught one right in the stomach😫. #IchBinHanna : does this thread ring a bell?,https://twitter.com/Chrizzy80/status/1460882709908099078,https://pbs.twimg.com/profile_images/504516551/rucksack_normal.jpg
105,1459474194056593412,2021-11-13 10:52:18+00:00,110725224,kleines283,Researcher studying the educational outcomes of #CitizenScience | Podcast addict | Sewing is my therapy,"Aachen, Germany",696,911,1924,"Recovering from my first interview for a job as professor. In my opinion, it went well overall. I enjoyed the conversation with the search committee. But it's been an exhausting process. Now the waiting begins... 🤞 #AcademicChatter #IchbinHanna https://t.co/tGhkF9lWLx",https://twitter.com/kleines283/status/1459474194056593412,https://pbs.twimg.com/profile_images/1345050355135082496/3vL5la9L_normal.jpg
106,1458539979651616769,2021-11-10 21:00:04+00:00,1356878294096908288,YanaWengel,"Researcher in tourism and geography, traveller, outdoor junkie, LEGO® SERIOUS PLAY® and Ketso fan who enjoys teaching and mentoring students.","Haikou, China",178,158,417,#ichbinhanna campaign is in #German media since 5 months but a news from a uni which just got a grant approved indicates that only 1 of 10 PhD graduates will have a chance to continue academic career as postdoc (there is funding for 20 #PhD scholarships and 2 #postdoc positions) https://t.co/9p9Qms4ySQ,https://twitter.com/YanaWengel/status/1458539979651616769,https://pbs.twimg.com/profile_images/1356878480126795776/YOG9qQw8_normal.jpg
107,1458399569230901249,2021-11-10 11:42:07+00:00,23973450,michagaebler,"Cognitive, brain & mind scientist @MPI_CBS | heart-brain interactions | emotion & stress | 3D & #VR for neuroscience & medicine","Berlin, Deutschland",2445,3296,2647,"@HeidiBaya Yesterday, reading this passage from Clemens et al. (2021) @NeuroCellPress ""Navigating clues to success in academia"" (https://t.co/bG68uJoK2O) got me thinking... 

#IchbinHanna https://t.co/PAUscoWW0B",https://twitter.com/michagaebler/status/1458399569230901249,https://pbs.twimg.com/profile_images/1315995271864647685/SFIiqrdv_normal.jpg
108,1458056187249840138,2021-11-09 12:57:39+00:00,1018174447281496064,maxplanckphdnet,The Max Planck PhDnet is the elected representation of over 5000 doctoral researchers associated with the Max Planck Society (https://t.co/iTOSKgc8xy).,,5353,378,1495,"Now online! ⬇️

The recordings from this very interesting discussion on career paths in and out of science moderated by @JMWiarda.

On the panel @AmreiBahr, @HenningRickelt, @anja_steinbeck 
&amp; as the voice of doctoral researchers: our spokesperson @HeckmannLea 

#IchBinHanna https://t.co/CmUmY6ADrq",https://twitter.com/maxplanckphdnet/status/1458056187249840138,https://pbs.twimg.com/profile_images/1179654533519155200/_8Cwvtf3_normal.jpg
109,1456179020052189187,2021-11-04 08:38:27+00:00,991934757129900032,graef_j,"Research Associate @Aston_ACE | Europe, terrorism, far-right, narrative, social theory | 📙 Imagining Far-right Terrorism | Co-convener @PSAGermany|🇩🇪🇸🇪🇬🇧","Birmingham, England",1232,1301,2367,"👇#IchbinHanna 

""From mobility attractiveness to mobility fatigue: The impact of repeated transnational mobility on the lives and aspirations of early-career academics"" https://t.co/xL92t4s7Yb",https://twitter.com/graef_j/status/1456179020052189187,https://pbs.twimg.com/profile_images/1577053413262692365/bUVDT7JS_normal.jpg
110,1455941989162229765,2021-11-03 16:56:34+00:00,2256323077,MSchlaile,"Postdoc @UniHohenheim; #evolution, #complexity, #sustainability, #transformation, #memes. Fellow @CusanusHS & @evolvingfutures, @ProsocialW facilitator",Stuttgart,892,2327,1276,"@kristina_bogner @drk75 Awesome, congrats @drk75. 
@kristina_bogner Yeah, but probably (currently) not in Germany with its #WissSystemFehler ... #IchBinHanna. 
Hopefully our new government and the new @BMBF_Bund will learn a thing or two from the Dutch :-)",https://twitter.com/MSchlaile/status/1455941989162229765,https://pbs.twimg.com/profile_images/1431157276052803585/o75E9cHK_normal.jpg
111,1455823634354909185,2021-11-03 09:06:16+00:00,805436076928225280,sozmethode,"Professorin für Bildungssoziologie @unipb. #highered, #sociology of education. Blogging about #methods, #openscience, #AEDiL #digitaleLehre, she/her",,1942,1514,4578,"Heute war meine Zuglektüre ""Back out or hang on? An event history analysis of withdrawal from doctoral education in Germany"" von Steffen Jakszat, @MarNeugebauer &amp; Gesche Brandt. Sie zeigen anhand von Daten, was unter #IchBinHanna deutlich wird. 
B!
https://t.co/F5Gttmd90E https://t.co/13XaoXmiV3",https://twitter.com/sozmethode/status/1455823634354909185,https://pbs.twimg.com/profile_images/1258753088674050048/-UOVx-fO_normal.jpg
112,1452194800212512771,2021-10-24 08:46:35+00:00,271866182,frankstengel,International Political Sociology @kieluni. Fmr. @FPI_SAIS. Author: The Politics of Military Force (https://t.co/qUHA63gG8x). #Germany #security #populism #Trump,"Kiel, Deutschland",3652,1434,23801,Twitter is really making it too easy for me by constantly showing me these @ResearchGermany ads that are hilariously detached from the precarious and exploitative situation of German academics. #IchbinHanna https://t.co/MTEbK75kfp,https://twitter.com/frankstengel/status/1452194800212512771,https://pbs.twimg.com/profile_images/1577615760028999685/z_XgWL3k_normal.jpg
113,1451639259815976966,2021-10-22 19:59:04+00:00,1309203278937423872,EvaRueskamp,"PhD Cand.@UniFreiburg in #EnvHumanities & #AmStudies: 🔎Rural Appalachia❤.

Work: Research Marketing.🐦Futures of #university & #research. Views are mine.","Freiburg im Breisgau, Germany",219,603,561,"'Tis my version of #ichbinhanna: taking 2 weeks off from my paying job to focus fulltime on #research. Excited to spend my days on #publications, #conference papers, my #dissertation &amp; searching money for those in-person conferences happening again. #ECR #phdlife #humanities",https://twitter.com/EvaRueskamp/status/1451639259815976966,https://pbs.twimg.com/profile_images/1519312367011651584/PFCgsFM5_normal.jpg
114,1451205742506164237,2021-10-21 15:16:25+00:00,313813951,skyglowberlin,"Light pollution researcher at @ruhrunibochum & @GFZ_Potsdam (tweeting personal opinions). DMs are open, but otherwise I'm probably not here (see pinned tweet).","Bochum, Germany",2992,1468,29988,"This #IchBinHanna video from https://t.co/W0FyIo1hBq is awesome: https://t.co/Pnh9s3o24Z

(And it has English subtitles for everyone outside of Germany who's been wondering what #IchBinHanna is about)",https://twitter.com/skyglowberlin/status/1451205742506164237,https://pbs.twimg.com/profile_images/1388267727/cloud_turm_color_normal.jpg
115,1450462058391162896,2021-10-19 14:01:17+00:00,1336043625491394561,MorcilloLaiz,Researcher @scriptsberlin | formerly @WZB_Berlin | @the_IAS | @CIDE_MX | International & social theory | (Social) Science History | (German) Adjuncts.,Bookshop,234,389,453,"To eliminate life tenure assuredly to eliminate their independence-or to have, as ""a chilling effect""""

From Stephen Turner's ""Tenure and the Constitution of the University""
https://t.co/SavttYEj5l
#Wissenschaft #WissSystemFehler #IchbinHanna",https://twitter.com/MorcilloLaiz/status/1450462058391162896,https://pbs.twimg.com/profile_images/1336045481114431490/AaJU_lO4_normal.png
116,1447949875551817733,2021-10-12 15:38:46+00:00,1067433050349289472,sbstnschmtthd,"Expert in neuromorphic computing.

Postdoc in the Tetzlaff Research Group.

Interested in the past, present and future of science and computing.","Göttingen, Germany",572,666,2290,@RenaudJolivet @ChristianPehle @neuralreckoning @BrainScaleS @CERN I don't want to take away money from HEP. Additional funding for basic research is needed for many disciplines. Let alone funding for more permanent positions. #IchBinHanna,https://twitter.com/sbstnschmtthd/status/1447949875551817733,https://pbs.twimg.com/profile_images/1067438244588064768/njzkpolC_normal.jpg
117,1447177524383989763,2021-10-10 12:29:43+00:00,1332669770915786754,SRosbakh,Plant scientist. Regenerariton ecology. Vegetation dynamics. Global change.,"Regensburg, Germany",860,758,531,"I wish PIs were better informed about the bitter reality of postdoc life. Advice like ""The system is broken, but still a good place to be"" usually comes from older colleagues, who got their positions under much milder conditions then my generation is working now. #IchbinHanna",https://twitter.com/SRosbakh/status/1447177524383989763,https://pbs.twimg.com/profile_images/1332670104774074368/Fl-Z9iii_normal.jpg
118,1443623795474972672,2021-09-30 17:08:28+00:00,951767575440093184,rommel_jens,Agricultural Economist @_SLU • 🇬🇧🇩🇪🇸🇪 • Behavioral Economics • Agriculture and the Environment • Statistics • Philosophy and Sociology of Science • RT ≠ E,"Uppsala, Sverige",1625,2948,4052,"@EmilBergholtz This new law has some support from academics to prevent precarious working conditions (see #IchBinHanna on Twitter). Hard to predict the outcomes, but the political intentions were good here (which does not mean it's going to work of course), but change has to start somewhere.",https://twitter.com/rommel_jens/status/1443623795474972672,https://pbs.twimg.com/profile_images/1586232477907140608/WQQyFtO5_normal.jpg
119,1443196642602242050,2021-09-29 12:51:07+00:00,2464408760,gudrun_lotze,"X-ray physicist w/ love for in situ experiments with nano beams. Enjoys scattering, diffraction, instrumentation, programming. 🚴‍♀️🏊‍♀️⛷🌲🥾🧩",,447,1265,7295,"#ichbinhanna, a report from Manchester, UK. https://t.co/7ap7sF14Y8",https://twitter.com/gudrun_lotze/status/1443196642602242050,https://pbs.twimg.com/profile_images/1387470883531468804/41xGqKeY_normal.jpg
120,1442503658986422274,2021-09-27 14:57:27+00:00,776325066204340224,PhilJaeker,"Chemist/Material Scientist. 
Energy Transition, Photoelectrochemistry, H2, X-rays
Curious, skeptic, reformist towards Science & Society
Dr, LMU, MIT, ETH, UHH.","Erwitte, Germany",536,756,5042,"""Some of our success came from hard work, grit and good judgement. But much of it came from decisions, luck and circumstances that never make it into careers advice.""

@MannaLiberato @AmreiBahr @DrKEichhorn @AcademicChatter @Eurodoc 

#IchbinHanna 

https://t.co/57C4V307X6",https://twitter.com/PhilJaeker/status/1442503658986422274,https://pbs.twimg.com/profile_images/878407116012363778/jZxaOmDg_normal.jpg
121,1441729237057253381,2021-09-25 11:40:10+00:00,322601052,StefanieBoulila,"Writing about #Racism #Feminism #Sexualities #Democracy, Member @youngacademy_ch, 📖 Race in Post-racial Europe https://t.co/wco4rfNxUc Vegan Dog Mum, she/her","Basel, Switzerland",1873,935,3776,"#IchBinHanna @youngacademy_ch „Challenging Inequalities“ Round II - so how can we bridge the gap between debates around precarious working conditions and institutional racism in Switzerland? We held a policy workshop with activists, politicians and participants from our retreat.",https://twitter.com/StefanieBoulila/status/1441729237057253381,https://pbs.twimg.com/profile_images/1455072620559360002/Cy3jLGsi_normal.jpg
122,1441519536918994947,2021-09-24 21:46:54+00:00,1225640398606876681,msmathcomp,"Postdoctoral researcher at the @TUDelft_CGV group working in the field of mathematical geometry processing, #dataviz, and #mathart. (he/him)",The Netherlands,438,337,1123,"""I really and absolutely _love_ moving from one temporary position to the next."" Said no academic ever. #AcademicChatter #IchBinHanna https://t.co/IdhmAesC7T",https://twitter.com/msmathcomp/status/1441519536918994947,https://pbs.twimg.com/profile_images/1348550495376388097/ychATaZ9_normal.jpg
123,1441307297163087876,2021-09-24 07:43:32+00:00,811925436519378944,BenediktEhinger,"Comp-CogSci TT-Prof: 🧠, vision, eyetracking, VR/mobile EEG, methods. I💖stats, design (thesis-art!), teaching & supervising. @BenediktEhinger@scholar.social","Stuttgart, Germany",2490,1178,4029,"2/3 Wrong info from admin (cases I was involved, loosely remembering, not @ Uni Stuttgart):
1) what counts as teaching
2) who needs to teach it
3) WissZeitGesetz calculations #IchBinHanna 
4) Can I get Tagegeld
5) Formalia for (PhD) graduating
6) What to do with overtime",https://twitter.com/BenediktEhinger/status/1441307297163087876,https://pbs.twimg.com/profile_images/828528836765704194/rQDA4uiM_normal.jpg
124,1441043477538639872,2021-09-23 14:15:12+00:00,1560066313,Schaerferin,,,530,1429,3429,Wenn bei der Vorbereitung Deines Probevortrags der Newsletter mit offenen Stellen reinkommt:TenureTrack Prof. of Cultures of Knowledge...👉Those who have already completed a habilitation will be excluded from consideration for the position #IchbinHanna  #IchbinReyhan #Dankefürnix,https://twitter.com/Schaerferin/status/1441043477538639872,https://pbs.twimg.com/profile_images/1546093107942391809/Mj3-pcMP_normal.jpg
125,1440636272301658124,2021-09-22 11:17:07+00:00,1103046714129371136,KathiBoegl,"PhD candidate at Berlin School of Mind and Brain, Psychotherapist in training, Co-founder of Scholar Minds",Berlin,132,204,55,"🎉Registration open now:
(1/5) We from @BerlinMinds are so happy to see this event happening! We invited many great initiatives  and speakers that care about #AcademicMentalHealth #MentaleGesundheit #IchbinHanna #IchbinReyhan 
Follow the 🧵 https://t.co/4HnEirRDCJ",https://twitter.com/KathiBoegl/status/1440636272301658124,https://pbs.twimg.com/profile_images/1103380066271145985/77m4hsQ8_normal.jpg
126,1438153650396934151,2021-09-15 14:52:04+00:00,504294041,SuzanneCulshaw,Carer. Researcher. Buddhist. Linguist. Educator. #Parkinsons #struggling #wellbeing #artsbased #collage #compassion #LoveAndCare #leadershipdevelopment She/her.,"Suffolk, England.",5820,5734,40485,"Very #grateful to @MartinaEmke for raising awareness of #IchBinHanna hashtag during this afternoon’s @BERA_ECRNetwork session #BERA2021. Always useful to get perspectives from other places, to contextualise our own experiences &amp; to help challenge normative assumptions. #dankbar",https://twitter.com/SuzanneCulshaw/status/1438153650396934151,https://pbs.twimg.com/profile_images/1576590383345278978/JKxiMVFP_normal.jpg
127,1438120681510772742,2021-09-15 12:41:04+00:00,843365802,MartinaEmke,"Programme Coordinator @hdw_nrw;
Affiliated Researcher @OpenUniversity ; Language Teacher Educator @ICTrevOU; #AcademicStaffDevelopment",,1568,1171,11785,"Very much looking forward to this!

From the abstract I can see that the workshop touches upon many issues that have been discussed under #IchBinHanna. 

#BERA2021 https://t.co/RQtOI0s83K",https://twitter.com/MartinaEmke/status/1438120681510772742,https://pbs.twimg.com/profile_images/1222887949735530496/MBk7JgXN_normal.jpg
128,1437821352938033162,2021-09-14 16:51:38+00:00,849531277938176001,HeikeMauer,"""Comment ne pas être gouvernée comme cela?""

Gender Researcher and Political Scientist @fgf_nrw/@unidue",,1752,3458,9958,"""... the problems of the German academic system are bigger than #IchBinHanna... What we need is a much more serious rethinking of how universities and research function in this country...""
Great piece from @S_Mittermeier on #exclusions in German #academia 
https://t.co/d0gVOBz2wI",https://twitter.com/HeikeMauer/status/1437821352938033162,https://pbs.twimg.com/profile_images/1440018644747096065/OXSOylCd_normal.jpg
129,1437345942815059968,2021-09-13 09:22:32+00:00,41605816,motoko42,"STS scholar. 
geoengineering, epistemic communities, digital methods, gender/feminism + more. 
PostDoc @TU_Muenchen + @unihh
Views my own (he/him)",Germany,508,602,1415,Officially back from holidays. Luckily I replied most of my emails during holidays. Less work now... #IchbinHanna https://t.co/6kIv7hY2pa,https://twitter.com/motoko42/status/1437345942815059968,https://pbs.twimg.com/profile_images/1382087623758467075/pfg3CUFm_normal.png
130,1436593584971595777,2021-09-11 07:32:55+00:00,2370284478,BelindaJPlatt,"Research group leader of @groupprodo. Experimental psychopathology, prevention, youth depression. Thoughts my own. RTs not endorsement.","Munich, Germany",688,683,2296,Happy to be promoted from temporary professor to *permanent* post-doc. Looking forward to doing more meaningful research and fewer CV-driven activities 🍾👩‍🔬😎 #IchBinHanna @MunichKJPClinic @LMU_Uniklinikum,https://twitter.com/BelindaJPlatt/status/1436593584971595777,https://pbs.twimg.com/profile_images/1400873542309273601/xuX4uraw_normal.jpg
131,1435353224467390468,2021-09-07 21:24:10+00:00,739766428308525056,Laura_Breimann,"Postdoc with @TingWu_Lab (@harvardmed), PhD with @preibischs (@BIMSB_MDC) and @ErcanLab (@NYUGenomics). Love microscopy, chromatin and gene expression!",,721,785,488,Really looking forward to the fellowship meeting from the @jherzstiftung next week! Excited that there will be a discussion on the #IchBinHanna debate on working conditions for young scientists and I will give a short talk on #sustainable lab practices. ♻️🔬,https://twitter.com/Laura_Breimann/status/1435353224467390468,https://pbs.twimg.com/profile_images/739767181584531456/dSQWpqRW_normal.jpg
132,1435265064609722369,2021-09-07 15:33:51+00:00,919917961867157504,Leibniz_PhD_Net,Representation of all doctoral researchers from Leibniz institutes. N2 member.,Germany,1416,334,599,Our spokesperson @WorxJan and other young voters were asked by @spiegelonline what they expect from a new government after #btw21. Regarding science politics he asked for an end to serial short-term temporary contracts #IchBinHanna,https://twitter.com/Leibniz_PhD_Net/status/1435265064609722369,https://pbs.twimg.com/profile_images/1154776303977062401/IcNSfkXQ_normal.jpg
133,1434933634356727808,2021-09-06 17:36:52+00:00,4872233062,diballestero,"Anthropologist/Decolonialism/Provenance research
Contributing editor @mainlymuseums
https://t.co/ajVfh2v5ua
https://t.co/Hjati84Pz6",,1462,1619,8779,"where is the solidarity of all those who expressed anger at the inequity of the academic system with the #IchbinHanna?
Cases like Ayushi's is what we have to fight for and not for the spurious privileges or to have more crumbs from this academic system. https://t.co/KHmstA4QwA",https://twitter.com/diballestero/status/1434933634356727808,https://pbs.twimg.com/profile_images/1493338258125860867/42s7I4ra_normal.jpg
134,1434774228784533508,2021-09-06 07:03:27+00:00,44351245,ansgarscherp,"--- Once a professor said: 'These were strange times.' --- I say: 'These are still strange times.' -- Oh yes, it is! #IchBinHanna",Germany,500,918,970,"My pre-teen daughter watched this video about academia. I explained the context. She immediately said, ""Why don't you write a book [about your experiences] so that others can learn from it."" Well, that's a good idea I guess :-) #IchBinHanna https://t.co/Z9Z4hKl3aB",https://twitter.com/ansgarscherp/status/1434774228784533508,https://pbs.twimg.com/profile_images/424648532159516672/fqez3UHa_normal.png
135,1433134915697188873,2021-09-01 18:29:24+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"Accusing #Bipocs + allies who insist that #Ichbinhanna isn't intersectional of being ""divisive"" &amp; the tone policing that comes with it obfuscates the fact that #ichbinhanna was never one movement. It was split from the start. The fracture just became more noticeable recently.",https://twitter.com/Kinofrau1/status/1433134915697188873,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
136,1433133197995479045,2021-09-01 18:22:35+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"@S_Mittermeier @HeikeMauer @mahaelhissy of #Bipoc erasure which is, for me, what ultimately happened. Being accused of ""divisive"" behavior &amp; the tone policing that comes with it are the oldest tricks in the book whereas NEWSFLASH: #ichbinhanna was divided from the start, otherwise we wouldn't be here. 5/",https://twitter.com/Kinofrau1/status/1433133197995479045,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
137,1433120055294844930,2021-09-01 17:30:21+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"@HeikeMauer @mahaelhissy #ichbinhanna is also become more exclusive of researchers from the “global south”, so who knows maybe movements like it that start out all white and try and fail to become intersectional are the real problem here. #justsaying",https://twitter.com/Kinofrau1/status/1433120055294844930,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
138,1432996753435987971,2021-09-01 09:20:24+00:00,861181488695586816,THESIS_eV,THESIS e.V. - Interdis. Netzwerk für Promovierende und Promovierte (German Interdisciplinary Network of Early Career Researchers and Scientists) https://t.co/9SZtBkG6Aw,Deutschland,753,482,1003,"""Academia is more than a workplace. If a PhD candidate fails to complete their program and drops out, it's a failure for the mentor and for the entire department. There's more than a technical know-how being passed down: it's a culture."" #IchbinHanna from:
https://t.co/P3LOEf7Swi",https://twitter.com/THESIS_eV/status/1432996753435987971,https://pbs.twimg.com/profile_images/861183793499123712/YIxEdPwf_normal.jpg
139,1432324443561418752,2021-08-30 12:48:53+00:00,919917961867157504,Leibniz_PhD_Net,Representation of all doctoral researchers from Leibniz institutes. N2 member.,Germany,1416,334,599,"Among others, our former spokesperson @jlschanze, &amp; @sabinemokry from @GIGA_Institute have provided insights into the struggle of doing a #PhD &amp; being a #parent to @DLF. Check it out! #IchbinHanna #Diversity #academia   

https://t.co/rSbwCsTNiP",https://twitter.com/Leibniz_PhD_Net/status/1432324443561418752,https://pbs.twimg.com/profile_images/1154776303977062401/IcNSfkXQ_normal.jpg
140,1428386615672676352,2021-08-19 16:01:21+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"@Dori_Kiel I know, it’s just this terrible dichotomy: yes research and teaching is brilliant, you’d love it, but really the future is so uncertain and everything’s stacked against you 😭

Wouldn’t be surprised if the student got whiplash from my trying to explain both aspects.

#IchBinHanna",https://twitter.com/schuh_melissa/status/1428386615672676352,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
141,1427923430536589319,2021-08-18 09:20:50+00:00,858060665797345280,S_Mittermeier,"US history @fb05_unikassel (Kassel Versität). Queer history, Disney, Star Trek. 30-40 tote bags. A „bloody hero“ - @brettgoldstein. „Truly elite“ - @rauchway.","München, Bayern",4825,4014,37854,... but I think this is very much born from frustrated idealism: a little can go a long way. Too much prejudice and discrimination goes unchecked in this country. Talk back. Listen to those affected. And re: projects like #ichbinhanna -stop whining how you have been done dirty./3,https://twitter.com/S_Mittermeier/status/1427923430536589319,https://pbs.twimg.com/profile_images/1571160947162550276/F_YWQn6H_normal.jpg
142,1426142164401246209,2021-08-13 11:22:43+00:00,3130969245,cmplxtv_studies,"Many flavours of open, background in media/TV & cultural studies 
• @COPIMproject • co-editor @CSTonlineTV •  
🐘 @flavoursofopen@mastodon.online",UK,1091,1924,6437,"#IchbinHanna in numbers (from June 10 up to today) 📈 

- unique tweets (w/o RT): &gt; 90k  
- retweets: &gt; 102k
- timeline (interactive): https://t.co/gHVDJvCbw3 

!B https://t.co/l4T5csLdAW",https://twitter.com/cmplxtv_studies/status/1426142164401246209,https://pbs.twimg.com/profile_images/1571182163696959489/0wdt-rEb_normal.jpg
143,1426096676444549120,2021-08-13 08:21:57+00:00,4872233062,diballestero,"Anthropologist/Decolonialism/Provenance research
Contributing editor @mainlymuseums
https://t.co/ajVfh2v5ua
https://t.co/Hjati84Pz6",,1462,1619,8779,@howardjunca It is true. Changes will only be accepted if the status quo is not altered. That is my concern. I fear that the traditional spaces of power will accept certain concessions from the #IchbinHanna movement...,https://twitter.com/diballestero/status/1426096676444549120,https://pbs.twimg.com/profile_images/1493338258125860867/42s7I4ra_normal.jpg
144,1425442043132882944,2021-08-11 13:00:41+00:00,1261289907143786496,StehrPhilipp,"I work on Political & Social Theory, especially regarding the Economy. PhD candidate @uucorpo, currently visiting researcher @BrownUniversity (He/Er)",,118,336,642,"Just did this at the end of July: Two weeks of strict abstinence from philosophy. Highly recommend, it puts the mind at ease and makes getting back into it all the more enjoyable!
#PhDLife #IchBinHanna https://t.co/4WHCcLvN5K",https://twitter.com/StehrPhilipp/status/1425442043132882944,https://pbs.twimg.com/profile_images/1306549805041229825/38242yV4_normal.jpg
